Variable Name;Variable File;Variable Line;Init Fault Time;End Fault Time;Fault Mode;dirName
__PRETTY_FUNCTION__;strtof_l.c;0;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_12_22_23/2017_02_25_17_21_21_openMPHotspot_mic1.local.log
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_06_45_23/2017_02_25_11_44_21_openMPHotspot_mic1.local.log
retval;strtod_l.c;512;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_16_27_11/2017_02_25_21_26_08_openMPHotspot_mic1.local.log
amb_temp;hotspot_check.c;38;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_04_31_49/2017_02_25_09_30_48_openMPHotspot_mic1.local.log
str;hotspot_check.c;194;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_15_52_55/2017_02_25_20_51_53_openMPHotspot_mic1.local.log
arg;isoc99_sscanf.c;27;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_15_22_06/2017_02_25_20_21_03_openMPHotspot_mic1.local.log
chip_width;hotspot_check.c;35;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_11_49_47/2017_02_25_16_48_44_openMPHotspot_mic1.local.log
retval;strtod_l.c;512;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_16_42_01/2017_02_25_21_41_04_openMPHotspot_mic1.local.log
sf;isoc99_vsscanf.c;35;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_16_09_26/2017_02_25_21_08_24_openMPHotspot_mic1.local.log
chip_width;hotspot_check.c;35;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_07_33_29/2017_02_25_12_32_24_openMPHotspot_mic1.local.log
amb_temp;hotspot_check.c;38;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_10_27_04/2017_02_25_15_25_50_openMPHotspot_mic1.local.log
retval;strtod_l.c;512;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_25/2017_02_25_12_53_46/2017_02_25_17_52_08_openMPHotspot_mic1.local.log
i;hotspot_check.c;230;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_24/2017_02_24_21_52_23/2017_02_25_02_51_20_openMPHotspot_mic1.local.log
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_24/2017_02_24_22_24_05/2017_02_25_03_23_04_openMPHotspot_mic1.local.log
grid_cols;hotspot_check.c;190;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_01_00_14/2017_02_26_05_59_15_openMPHotspot_mic1.local.log
chip_width;hotspot_check.c;35;0;3;Single bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_20_44_14/2017_02_27_01_43_10_openMPHotspot_mic1.local.log
val;hotspot_check.c;195;0;3;Double bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_04_45_23/2017_02_26_09_44_21_openMPHotspot_mic1.local.log
_r_debug;dl-debug.c;37;0;3;Double bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_23_10_11/2017_02_27_04_09_08_openMPHotspot_mic1.local.log
vect;hotspot_check.c;190;0;3;Single bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_03_26_10/2017_02_26_08_24_42_openMPHotspot_mic1.local.log
decimal_len;strtod_l.c;537;0;3;Double bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_16_42_31/2017_02_26_21_41_29_openMPHotspot_mic1.local.log
chip_width;hotspot_check.c;35;0;3;Single bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_06_36_47/2017_02_26_11_35_45_openMPHotspot_mic1.local.log
preloadlist;rtld.c;733;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_09_38_57/2017_02_26_14_37_55_openMPHotspot_mic1.local.log
chip_height;hotspot_check.c;34;0;3;Single bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_20_45_37/2017_02_27_01_44_32_openMPHotspot_mic1.local.log
temp;hotspot_check.c;231;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_05_00_40/2017_02_26_09_59_39_openMPHotspot_mic1.local.log
amb_temp;hotspot_check.c;38;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_16_57_14/2017_02_26_21_56_11_openMPHotspot_mic1.local.log
vect;hotspot_check.c;190;0;3;Single bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_19_39_52/2017_02_27_00_38_49_openMPHotspot_mic1.local.log
vect;hotspot_check.c;190;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_10_40_13/2017_02_26_15_39_10_openMPHotspot_mic1.local.log
vect;hotspot_check.c;190;0;3;Double bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_13_27_51/2017_02_26_18_26_49_openMPHotspot_mic1.local.log
i;hotspot_check.c;192;0;3;Double bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_08_01_09/2017_02_26_13_00_05_openMPHotspot_mic1.local.log
num_omp_threads;hotspot_check.c;40;0;3;Single bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_09_55_23/2017_02_26_14_54_20_openMPHotspot_mic1.local.log
vect;hotspot_check.c;190;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_10_23_53/2017_02_26_15_22_50_openMPHotspot_mic1.local.log
grid_cols;hotspot_check.c;190;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_15_00_35/2017_02_26_19_59_31_openMPHotspot_mic1.local.log
grid_rows;hotspot_check.c;190;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_01_01_36/2017_02_26_06_00_33_openMPHotspot_mic1.local.log
ofile;hotspot_check.c;232;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_11_47_38/2017_02_26_16_46_35_openMPHotspot_mic1.local.log
amb_temp;hotspot_check.c;38;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_16_10_40/2017_02_26_21_09_37_openMPHotspot_mic1.local.log
sf;isoc99_vsscanf.c;35;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_01_48_47/2017_02_26_06_47_43_openMPHotspot_mic1.local.log
retval;strtod_l.c;512;0;3;Single bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_15_16_35/2017_02_26_20_15_31_openMPHotspot_mic1.local.log
temp;hotspot_check.c;231;0;3;Single bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_06_39_02/2017_02_26_11_37_58_openMPHotspot_mic1.local.log
amb_temp;hotspot_check.c;38;0;3;Double bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_19_54_54/2017_02_27_00_53_50_openMPHotspot_mic1.local.log
eof;iogetline.c;57;0;3;Single bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_18_37_01/2017_02_26_23_35_57_openMPHotspot_mic1.local.log
vect;hotspot_check.c;190;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_10_39_32/2017_02_26_15_38_29_openMPHotspot_mic1.local.log
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_02_03_09/2017_02_26_07_02_07_openMPHotspot_mic1.local.log
_buffer;vfscanf.c;340;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_06_07_08/2017_02_26_11_06_06_openMPHotspot_mic1.local.log
chip_width;hotspot_check.c;35;0;3;Double bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_18_50_42/2017_02_26_23_49_44_openMPHotspot_mic1.local.log
den;strtod_l.c;509;0;3;Double bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_06_54_23/2017_02_26_11_53_20_openMPHotspot_mic1.local.log
_rtld_global_ro;rtld.c;152;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_01_49_26/2017_02_26_06_48_24_openMPHotspot_mic1.local.log
chip_height;hotspot_check.c;34;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_14_45_02/2017_02_26_19_44_00_openMPHotspot_mic1.local.log
amb_temp;hotspot_check.c;38;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_12_36_14/2017_02_26_17_35_13_openMPHotspot_mic1.local.log
chip_height;hotspot_check.c;34;0;3;Double bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_15_37_03/2017_02_26_20_35_23_openMPHotspot_mic1.local.log
tfile;hotspot_check.c;232;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_07_09_57/2017_02_26_12_08_53_openMPHotspot_mic1.local.log
errors;hotspot_check.c;282;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_09_38_18/2017_02_26_14_37_14_openMPHotspot_mic1.local.log
config_file;../include/log_helper.c;44;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_13_57_02/2017_02_26_18_55_58_openMPHotspot_mic1.local.log
chip_height;hotspot_check.c;34;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_03_58_35/2017_02_26_08_57_30_openMPHotspot_mic1.local.log
amb_temp;hotspot_check.c;38;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_19_23_49/2017_02_27_00_22_45_openMPHotspot_mic1.local.log
sim_time;hotspot_check.c;230;0;3;Single bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_01_16_57/2017_02_26_06_15_55_openMPHotspot_mic1.local.log
sf;isoc99_vsscanf.c;35;0;3;Single bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_21_47_25/2017_02_27_02_46_23_openMPHotspot_mic1.local.log
sf;isoc99_vsscanf.c;35;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_23_28_25/2017_02_27_04_27_22_openMPHotspot_mic1.local.log
pfile;hotspot_check.c;232;0;3;Double bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_26/2017_02_26_13_23_31/2017_02_26_18_22_29_openMPHotspot_mic1.local.log
amb_temp;hotspot_check.c;38;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_27/2017_02_27_10_14_07/2017_02_27_15_13_04_openMPHotspot_mic1.local.log
grid_cols;hotspot_check.c;190;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_27/2017_02_27_10_31_30/2017_02_27_15_30_30_openMPHotspot_mic1.local.log
index;hotspot_check.c;192;0;3;Double bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_27/2017_02_27_08_50_39/2017_02_27_13_49_36_openMPHotspot_mic1.local.log
amb_temp;hotspot_check.c;38;0;3;Double bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_27/2017_02_27_01_20_09/2017_02_27_06_19_05_openMPHotspot_mic1.local.log
t_chip;hotspot_check.c;33;0;3;Double bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_27/2017_02_27_00_17_29/2017_02_27_05_16_26_openMPHotspot_mic1.local.log
test_info;hotspot_check.c;253;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_27/2017_02_27_01_50_04/2017_02_27_06_49_00_openMPHotspot_mic1.local.log
_r_debug;dl-debug.c;37;0;3;Single bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_27/2017_02_27_07_31_05/2017_02_27_12_30_11_openMPHotspot_mic1.local.log
sf;isoc99_vsscanf.c;35;0;3;Random bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_27/2017_02_27_03_42_13/2017_02_27_08_41_09_openMPHotspot_mic1.local.log
sf;isoc99_vsscanf.c;35;0;3;Zero bit-flip;codes/hotspot/0-3/dump_5/hotspot_xeon_phi_0-3/2017_02_27/2017_02_27_05_00_44/2017_02_27_09_59_44_openMPHotspot_mic1.local.log
