Variable Name;Variable File;Variable Line;Init Fault Time;End Fault Time;Fault Mode;dirName
y;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;322;5;10;Random bit-flip;codes/clamr/5-10/dump_7/clamr_xeon_phi_5-10/2017_03_08/2017_03_08_05_29_09/2017_03_08_10_24_16_clamr_openmponly_mic0-mic0.ece.neu.edu.log
num;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;65;5;10;Zero bit-flip;codes/clamr/5-10/dump_7/clamr_xeon_phi_5-10/2017_03_08/2017_03_08_09_12_54/2017_03_08_14_07_33_clamr_openmponly_mic0-mic0.ece.neu.edu.log
j;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;67;5;10;Zero bit-flip;codes/clamr/5-10/dump_7/clamr_xeon_phi_5-10/2017_03_08/2017_03_08_09_10_01/2017_03_08_14_04_32_clamr_openmponly_mic0-mic0.ece.neu.edu.log
parent;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;180;5;10;Random bit-flip;codes/clamr/5-10/dump_7/clamr_xeon_phi_5-10/2017_03_08/2017_03_08_05_32_30/2017_03_08_10_27_09_clamr_openmponly_mic0-mic0.ece.neu.edu.log
b;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/Bounds.c;76;5;10;Single bit-flip;codes/clamr/5-10/dump_7/clamr_xeon_phi_5-10/2017_03_08/2017_03_08_13_31_41/2017_03_08_18_23_58_clamr_openmponly_mic0-mic0.ece.neu.edu.log
idx;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;65;5;10;Random bit-flip;codes/clamr/5-10/dump_7/clamr_xeon_phi_5-10/2017_03_07/2017_03_07_15_01_06/2017_03_07_19_51_08_clamr_openmponly_mic0-mic0.ece.neu.edu.log
x;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;322;5;10;Zero bit-flip;codes/clamr/5-10/dump_7/clamr_xeon_phi_5-10/2017_03_07/2017_03_07_18_38_04/2017_03_07_23_32_07_clamr_openmponly_mic0-mic0.ece.neu.edu.log
crux;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;160;5;10;Single bit-flip;codes/clamr/5-10/dump_7/clamr_xeon_phi_5-10/2017_03_07/2017_03_07_07_30_43/2017_03_07_12_21_56_clamr_openmponly_mic0-mic0.ece.neu.edu.log
dy;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;322;5;10;Random bit-flip;codes/clamr/5-10/dump_7/clamr_xeon_phi_5-10/2017_03_07/2017_03_07_14_45_33/2017_03_07_19_39_27_clamr_openmponly_mic0-mic0.ece.neu.edu.log
result_indicies;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;320;5;10;Random bit-flip;codes/clamr/5-10/dump_8/clamr_xeon_phi_5-10/2017_03_08/2017_03_08_10_42_08/2017_03_08_15_38_42_clamr_openmponly_mic0.local.log
dx;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;322;5;10;Zero bit-flip;codes/clamr/5-10/dump_8/clamr_xeon_phi_5-10/2017_03_08/2017_03_08_14_36_31/2017_03_08_19_36_05_clamr_openmponly_mic0.local.log
numpe;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/clamr_cpuonly.cpp;147;5;10;Random bit-flip;codes/clamr/5-10/dump_8/clamr_xeon_phi_5-10/2017_03_08/2017_03_08_11_00_48/2017_03_08_15_53_22_clamr_openmponly_mic0.local.log
left;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;67;5;10;Single bit-flip;codes/clamr/5-10/dump_8/clamr_xeon_phi_5-10/2017_03_08/2017_03_08_02_41_41/2017_03_08_07_41_23_clamr_openmponly_mic0.local.log
b;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/Bounds.c;115;5;10;Random bit-flip;codes/clamr/5-10/dump_8/clamr_xeon_phi_5-10/2017_03_08/2017_03_08_10_47_13/2017_03_08_15_42_09_clamr_openmponly_mic0.local.log
next_node;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;180;5;10;Double bit-flip;codes/clamr/5-10/dump_8/clamr_xeon_phi_5-10/2017_03_07/2017_03_07_12_58_23/2017_03_07_17_58_04_clamr_openmponly_mic0.local.log
next_node;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;180;5;10;Random bit-flip;codes/clamr/5-10/dump_8/clamr_xeon_phi_5-10/2017_03_07/2017_03_07_16_43_15/2017_03_07_21_41_27_clamr_openmponly_mic0.local.log
left;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;67;5;10;Random bit-flip;codes/clamr/5-10/dump_8/clamr_xeon_phi_5-10/2017_03_07/2017_03_07_00_39_57/2017_03_07_05_38_08_clamr_openmponly_mic0.local.log
dy;/micNfs/gdb-fault-injection/injector/src/clamr/CLAMR/mesh/kdtree/KDTree.c;322;5;10;Zero bit-flip;codes/clamr/5-10/dump_8/clamr_xeon_phi_5-10/2017_03_07/2017_03_07_20_41_06/2017_03_08_01_39_27_clamr_openmponly_mic0.local.log
