Variable Name;Variable File;Variable Line;Init Fault Time;End Fault Time;Fault Mode;dirName
i;dgemm.c;183;7;14;Double bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_09_38_09/2017_03_07_14_36_45_openmpDGEMM_mic0-mic1.ece.neu.edu.log
ig;dgemm.c;183;7;14;Double bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_22_34_04/2017_03_08_03_34_27_openmpDGEMM_mic0-mic1.ece.neu.edu.log
kk;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_12_45_12/2017_03_07_17_47_03_openmpDGEMM_mic0-mic1.ece.neu.edu.log
kg;dgemm.c;183;7;14;Double bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_09_34_18/2017_03_07_14_32_19_openmpDGEMM_mic0-mic1.ece.neu.edu.log
jj;dgemm.c;183;7;14;Double bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_22_34_31/2017_03_08_03_36_32_openmpDGEMM_mic0-mic1.ece.neu.edu.log
jg;dgemm.c;183;7;14;Single bit-flip;codes/dgemm/7-14/dump_7/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_06_15_16/2017_03_07_11_16_34_openmpDGEMM_mic0-mic1.ece.neu.edu.log
ii;dgemm.c;183;7;14;Single bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_06/2017_03_06_17_21_10/2017_03_06_22_20_00_openmpDGEMM_mic1.local.log
k;dgemm.c;183;7;14;Double bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_06/2017_03_06_20_35_32/2017_03_07_01_34_21_openmpDGEMM_mic1.local.log
jj;dgemm.c;183;7;14;Single bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_06/2017_03_06_17_19_59/2017_03_06_22_19_23_openmpDGEMM_mic1.local.log
ig;dgemm.c;183;7;14;Single bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_06/2017_03_06_17_18_19/2017_03_06_22_17_18_openmpDGEMM_mic1.local.log
jj;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_06/2017_03_06_23_52_37/2017_03_07_04_50_24_openmpDGEMM_mic1.local.log
k;dgemm.c;183;7;14;Double bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_08/2017_03_08_08_36_55/2017_03_08_13_35_44_openmpDGEMM_mic1.local.log
AA;dgemm.c;187;7;14;Random bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_08/2017_03_08_11_43_55/2017_03_08_16_41_07_openmpDGEMM_mic1.local.log
ig;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_08/2017_03_08_11_47_30/2017_03_08_16_46_10_openmpDGEMM_mic1.local.log
jj;dgemm.c;183;7;14;Single bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_08/2017_03_08_05_43_01/2017_03_08_10_36_14_openmpDGEMM_mic1.local.log
ig;dgemm.c;183;7;14;Single bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_08/2017_03_08_05_36_13/2017_03_08_10_34_00_openmpDGEMM_mic1.local.log
kk;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_08/2017_03_08_11_46_09/2017_03_08_16_43_56_openmpDGEMM_mic1.local.log
ii;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_08/2017_03_08_11_41_06/2017_03_08_16_38_53_openmpDGEMM_mic1.local.log
kk;dgemm.c;183;7;14;Double bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_08/2017_03_08_08_53_56/2017_03_08_13_46_34_openmpDGEMM_mic1.local.log
kk;dgemm.c;183;7;14;Double bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_08/2017_03_08_08_46_33/2017_03_08_13_39_11_openmpDGEMM_mic1.local.log
ii;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_23_53_43/2017_03_08_04_52_41_openmpDGEMM_mic1.local.log
i;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_23_55_14/2017_03_08_04_54_47_openmpDGEMM_mic1.local.log
kg;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_00_07_32/2017_03_07_05_06_13_openmpDGEMM_mic1.local.log
jj;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_23_52_40/2017_03_08_04_51_38_openmpDGEMM_mic1.local.log
k;dgemm.c;183;7;14;Double bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_21_45_04/2017_03_08_02_42_25_openmpDGEMM_mic1.local.log
ig;dgemm.c;183;7;14;Random bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_00_08_00/2017_03_07_05_07_33_openmpDGEMM_mic1.local.log
j;dgemm.c;183;7;14;Double bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_09_44_22/2017_03_07_14_42_18_openmpDGEMM_mic1.local.log
jg;dgemm.c;183;7;14;Single bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_06_15_22/2017_03_07_11_12_07_openmpDGEMM_mic1.local.log
BB;dgemm.c;187;7;14;Double bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_21_49_51/2017_03_08_02_48_32_openmpDGEMM_mic1.local.log
j;dgemm.c;183;7;14;Double bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_09_42_17/2017_03_07_14_40_58_openmpDGEMM_mic1.local.log
ii;dgemm.c;183;7;14;Single bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_06_18_55/2017_03_07_11_15_23_openmpDGEMM_mic1.local.log
jj;dgemm.c;183;7;14;Single bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_06_09_42/2017_03_07_11_08_32_openmpDGEMM_mic1.local.log
jg;dgemm.c;183;7;14;Double bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_21_46_07/2017_03_08_02_45_05_openmpDGEMM_mic1.local.log
CC;dgemm.c;187;7;14;Zero bit-flip;codes/dgemm/7-14/dump_8/dgemm_xeon_phi_7-14/2017_03_07/2017_03_07_15_48_30/2017_03_07_20_46_53_openmpDGEMM_mic1.local.log
