Variable Name;Variable File;Variable Line;Init Fault Time;End Fault Time;Fault Mode;dirName
blosum62;needle_check.cpp;80;0;4;Zero bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_10/2017_03_10_21_28_56/2017_03_11_02_27_29_openmpNW_mic0.local.log
__GI__IO_file_jumps;fileops.c;1525;0;4;Random bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_10/2017_03_10_05_24_19/2017_03_10_10_23_31_openmpNW_mic0.local.log
n;needle_check.cpp;36;0;4;Random bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_10/2017_03_10_05_25_46/2017_03_10_10_24_19_openmpNW_mic0.local.log
_IO_file_jumps;fileops.c;1548;0;4;Zero bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_10/2017_03_10_21_30_39/2017_03_11_02_30_24_openmpNW_mic0.local.log
__GI__IO_file_jumps;fileops.c;1525;0;4;Double bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_10/2017_03_10_18_02_09/2017_03_10_23_01_58_openmpNW_mic0.local.log
blosum62;needle_check.cpp;80;0;4;Double bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_10/2017_03_10_10_43_57/2017_03_10_15_42_31_openmpNW_mic0.local.log
f_a;needle_check.cpp;39;0;4;Single bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_10/2017_03_10_01_48_03/2017_03_10_06_47_48_openmpNW_mic0.local.log
_IO_file_jumps;fileops.c;1548;0;4;Random bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_10/2017_03_10_12_18_36/2017_03_10_17_18_24_openmpNW_mic0.local.log
_IO_file_jumps_maybe_mmap;fileops.c;1574;0;4;Zero bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_10/2017_03_10_21_30_23/2017_03_11_02_28_57_openmpNW_mic0.local.log
referrence;needle_check.cpp;266;0;4;Zero bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_10/2017_03_10_07_15_11/2017_03_10_12_14_58_openmpNW_mic0.local.log
blosum62;needle_check.cpp;80;0;4;Random bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_10/2017_03_10_12_22_53/2017_03_10_17_21_27_openmpNW_mic0.local.log
max_cols;needle_check.cpp;265;0;4;Single bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_12/2017_03_12_14_16_12/2017_03_12_18_15_56_openmpNW_mic0.local.log
blosum62;needle_check.cpp;80;0;4;Zero bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_12/2017_03_12_12_19_56/2017_03_12_16_18_30_openmpNW_mic0.local.log
__GI__IO_file_jumps;fileops.c;1525;0;4;Double bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_12/2017_03_12_23_47_53/2017_03_13_03_47_37_openmpNW_mic0.local.log
__GI__IO_file_jumps;fileops.c;1525;0;4;Double bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_12/2017_03_12_16_09_14/2017_03_12_20_07_46_openmpNW_mic0.local.log
_IO_file_jumps;fileops.c;1548;0;4;Zero bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_12/2017_03_12_04_01_35/2017_03_12_08_00_07_openmpNW_mic0.local.log
blosum62;needle_check.cpp;80;0;4;Random bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_12/2017_03_12_10_23_20/2017_03_12_14_21_54_openmpNW_mic0.local.log
_IO_file_jumps_maybe_mmap;fileops.c;1574;0;4;Random bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_12/2017_03_12_18_02_12/2017_03_12_22_01_27_openmpNW_mic0.local.log
blosum62;needle_check.cpp;80;0;4;Random bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_12/2017_03_12_10_25_32/2017_03_12_14_24_06_openmpNW_mic0.local.log
f_a;needle_check.cpp;39;0;4;Zero bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_12/2017_03_12_03_59_49/2017_03_12_07_59_35_openmpNW_mic0.local.log
blosum62;needle_check.cpp;80;0;4;Single bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_12/2017_03_12_06_18_57/2017_03_12_10_17_29_openmpNW_mic0.local.log
__GI__IO_file_jumps;fileops.c;1525;0;4;Double bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_12/2017_03_12_16_09_59/2017_03_12_20_09_14_openmpNW_mic0.local.log
tls_init_tp_called;rtld.c;570;0;4;Single bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_11/2017_03_11_21_59_08/2017_03_12_02_58_53_openmpNW_mic0.local.log
_IO_file_jumps_mmap;fileops.c;1550;0;4;Double bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_11/2017_03_11_09_07_15/2017_03_11_14_06_30_openmpNW_mic0.local.log
__GI__IO_file_jumps;fileops.c;1525;0;4;Double bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_11/2017_03_11_16_41_55/2017_03_11_21_40_39_openmpNW_mic0.local.log
blosum62;needle_check.cpp;80;0;4;Single bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_11/2017_03_11_07_16_14/2017_03_11_12_14_48_openmpNW_mic0.local.log
blosum62;needle_check.cpp;80;0;4;Zero bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_11/2017_03_11_20_10_33/2017_03_12_01_09_07_openmpNW_mic0.local.log
max_cols;needle_check.cpp;265;0;4;Single bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_11/2017_03_11_14_58_06/2017_03_11_19_57_52_openmpNW_mic0.local.log
max_cols;needle_check.cpp;265;0;4;Random bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_11/2017_03_11_10_55_18/2017_03_11_15_55_05_openmpNW_mic0.local.log
blosum62;needle_check.cpp;80;0;4;Double bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_11/2017_03_11_01_34_17/2017_03_11_06_32_49_openmpNW_mic0.local.log
_IO_file_jumps;fileops.c;1548;0;4;Double bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_11/2017_03_11_23_35_58/2017_03_12_04_35_44_openmpNW_mic0.local.log
input_itemsets;needle_check.cpp;34;0;4;Random bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_11/2017_03_11_18_34_41/2017_03_11_23_33_13_openmpNW_mic0.local.log
